 18 1001
Lastname Firstname
NCAR Research Aviation Facility
93764 -13.350070 -170.342072 2783.899902
93765 -13.351362 -170.342529 2778.350098
93766 -13.352652 -170.343018 2772.850098
93767 -13.353937 -170.343475 2767.399902
93768 -13.355223 -170.343964 2762.049805
93769 -13.356506 -170.344421 2756.750000
93770 -13.357787 -170.344910 2751.450195
93771 -13.359069 -170.345367 2746.149902
93772 -13.360351 -170.345856 2740.899902
93773 -13.361632 -170.346313 2735.649902
93774 -13.362914 -170.346786 2730.350098
93775 -13.364196 -170.347260 2725.049805
93776 -13.365479 -170.347717 2719.750000
93777 -13.366762 -170.348190 2714.399902
93778 -13.368045 -170.348663 2709.000000
93779 -13.369328 -170.349121 2703.600098
93780 -13.370611 -170.349609 2698.199951
93781 -13.371895 -170.350067 2692.800049
93782 -13.373178 -170.350525 2687.500000
93783 -13.374464 -170.350998 2682.199951
93784 -13.375749 -170.351471 2676.850098
93785 -13.377033 -170.351929 2671.500000
93786 -13.378317 -170.352386 2666.100098
93787 -13.379601 -170.352859 2660.649902
93788 -13.380884 -170.353333 2655.149902
93789 -13.382167 -170.353790 2649.600098
93790 -13.383449 -170.354248 2644.000000
93791 -13.384729 -170.354706 2638.399902
93792 -13.386010 -170.355179 2632.899902
93793 -13.387289 -170.355652 2627.500000
93794 -13.388569 -170.356110 2622.250000
93795 -13.389848 -170.356567 2617.149902
93796 -13.391125 -170.357040 2612.100098
93797 -13.392403 -170.357498 2607.050049
93798 -13.393681 -170.357971 2601.949951
93799 -13.394958 -170.358429 2596.799805
93800 -13.396235 -170.358887 2591.549805
93801 -13.397512 -170.359344 2586.199951
93802 -13.398788 -170.359818 2580.800049
93803 -13.400064 -170.360275 2575.350098
93804 -13.401342 -170.360748 2569.800049
93805 -13.402618 -170.361206 2564.199951
93806 -13.403893 -170.361664 2558.600098
93807 -13.405169 -170.362137 2553.000000
93808 -13.406445 -170.362610 2547.399902
93809 -13.407719 -170.363068 2541.800049
93810 -13.408995 -170.363525 2536.199951
93811 -13.410269 -170.364014 2530.649902
93812 -13.411545 -170.364471 2525.149902
93813 -13.412819 -170.364929 2519.699951
93814 -13.414095 -170.365402 2514.350098
93815 -13.415369 -170.365875 2509.149902
93816 -13.416645 -170.366333 2504.050049
93817 -13.417919 -170.366791 2498.899902
93818 -13.419193 -170.367264 2493.649902
93819 -13.420468 -170.367737 2488.300049
93820 -13.421743 -170.368195 2482.899902
93821 -13.423018 -170.368652 2477.500000
93822 -13.424292 -170.369125 2472.050049
93823 -13.425567 -170.369598 2466.550049
93824 -13.426842 -170.370056 2461.050049
93825 -13.428116 -170.370514 2455.500000
93826 -13.429388 -170.371002 2449.850098
93827 -13.430662 -170.371460 2444.149902
93828 -13.431934 -170.371918 2438.550049
93829 -13.433208 -170.372391 2433.050049
93830 -13.434481 -170.372864 2427.600098
93831 -13.435753 -170.373322 2422.199951
93832 -13.437026 -170.373795 2416.899902
93833 -13.438297 -170.374268 2411.700195
93834 -13.439568 -170.374725 2406.550049
93835 -13.440838 -170.375198 2401.350098
93836 -13.442108 -170.375671 2396.000000
93837 -13.443378 -170.376129 2390.600098
93838 -13.444648 -170.376602 2385.100098
93839 -13.445917 -170.377075 2379.500000
93840 -13.447186 -170.377533 2373.899902
93841 -13.448453 -170.377991 2368.300049
93842 -13.449720 -170.378464 2362.649902
93843 -13.450986 -170.378937 2357.000000
93844 -13.452250 -170.379395 2351.449951
93845 -13.453514 -170.379852 2346.000000
93846 -13.454776 -170.380325 2340.600098
93847 -13.456037 -170.380798 2335.149902
93848 -13.457294 -170.381256 2329.699951
93849 -13.458551 -170.381714 2324.199951
93850 -13.459807 -170.382172 2318.699951
93851 -13.461061 -170.382645 2313.250000
93852 -13.462315 -170.383118 2307.750000
93853 -13.463565 -170.383575 2302.199951
93854 -13.464813 -170.384033 2296.600098
93855 -13.466062 -170.384491 2290.899902
93856 -13.467308 -170.384964 2285.149902
93857 -13.468554 -170.385422 2279.500000
93858 -13.469798 -170.385880 2273.899902
93859 -13.471041 -170.386353 2268.350098
93860 -13.472281 -170.386810 2262.850098
93861 -13.473522 -170.387268 2257.399902
93862 -13.474762 -170.387726 2251.949951
93863 -13.476002 -170.388184 2246.500000
93864 -13.477242 -170.388641 2241.100098
93865 -13.478479 -170.389099 2235.750000
93866 -13.479717 -170.389572 2230.399902
93867 -13.480954 -170.390030 2225.100098
93868 -13.482191 -170.390488 2219.899902
93869 -13.483429 -170.390945 2214.649902
93870 -13.484666 -170.391403 2209.350098
93871 -13.485903 -170.391876 2204.100098
93872 -13.487141 -170.392334 2198.850098
93873 -13.488377 -170.392792 2193.500000
93874 -13.489613 -170.393250 2188.100098
93875 -13.490850 -170.393707 2182.699951
93876 -13.492086 -170.394165 2177.350098
93877 -13.493324 -170.394623 2172.049805
93878 -13.494562 -170.395081 2166.649902
93879 -13.495798 -170.395538 2161.250000
93880 -13.497035 -170.396011 2155.950195
93881 -13.498272 -170.396469 2150.649902
93882 -13.499508 -170.396927 2145.350098
93883 -13.500742 -170.397385 2140.049805
93884 -13.501978 -170.397842 2134.699951
93885 -13.503212 -170.398300 2129.300049
93886 -13.504446 -170.398773 2123.850098
93887 -13.505679 -170.399231 2118.350098
93888 -13.506912 -170.399689 2112.899902
93889 -13.508144 -170.400146 2107.449951
93890 -13.509377 -170.400604 2101.949951
93891 -13.510609 -170.401062 2096.449951
93892 -13.511841 -170.401520 2090.899902
93893 -13.513073 -170.401993 2085.350098
93894 -13.514303 -170.402451 2079.850098
93895 -13.515533 -170.402908 2074.350098
93896 -13.516765 -170.403366 2068.850098
93897 -13.517995 -170.403824 2063.300049
93898 -13.519225 -170.404282 2057.800049
93899 -13.520454 -170.404739 2052.350098
93900 -13.521684 -170.405197 2046.900024
93901 -13.522913 -170.405655 2041.550049
93902 -13.524141 -170.406113 2036.199951
93903 -13.525370 -170.406570 2030.849976
93904 -13.526599 -170.407043 2025.599976
93905 -13.527828 -170.407501 2020.400024
93906 -13.529058 -170.407959 2015.199951
93907 -13.530289 -170.408417 2010.000000
93908 -13.531519 -170.408875 2004.800049
93909 -13.532750 -170.409332 1999.550049
93910 -13.533979 -170.409790 1994.250000
93911 -13.535210 -170.410248 1988.899902
93912 -13.536440 -170.410706 1983.500000
93913 -13.537670 -170.411163 1978.100098
93914 -13.538900 -170.411621 1972.699951
93915 -13.540129 -170.412079 1967.300049
93916 -13.541357 -170.412552 1961.899902
93917 -13.542585 -170.413010 1956.500000
93918 -13.543814 -170.413467 1951.100098
93919 -13.545042 -170.413925 1945.699951
93920 -13.546268 -170.414383 1940.349976
93921 -13.547494 -170.414841 1935.000000
93922 -13.548719 -170.415298 1929.600098
93923 -13.549944 -170.415756 1924.150024
93924 -13.551168 -170.416214 1918.550049
93925 -13.552389 -170.416672 1912.849976
93926 -13.553610 -170.417114 1907.099976
93927 -13.554829 -170.417572 1901.399902
93928 -13.556047 -170.418030 1895.800049
93929 -13.557265 -170.418488 1890.199951
93930 -13.558481 -170.418945 1884.550049
93931 -13.559695 -170.419403 1878.949951
93932 -13.560908 -170.419861 1873.449951
93933 -13.562120 -170.420303 1868.050049
93934 -13.563334 -170.420761 1862.750000
93935 -13.564546 -170.421219 1857.550049
93936 -13.565758 -170.421661 1852.349976
93937 -13.566969 -170.422119 1847.050049
93938 -13.568178 -170.422577 1841.650024
93939 -13.569388 -170.423035 1836.150024
93940 -13.570599 -170.423477 1830.600098
93941 -13.571808 -170.423935 1824.949951
93942 -13.573015 -170.424377 1819.300049
93943 -13.574224 -170.424835 1813.699951
93944 -13.575432 -170.425293 1808.150024
93945 -13.576640 -170.425735 1802.699951
93946 -13.577847 -170.426178 1797.300049
93947 -13.579054 -170.426636 1792.000000
93948 -13.580259 -170.427094 1786.750000
93949 -13.581467 -170.427536 1781.449951
93950 -13.582672 -170.427979 1776.199951
93951 -13.583878 -170.428436 1770.949951
93952 -13.585084 -170.428894 1765.600098
93953 -13.586289 -170.429337 1760.250000
93954 -13.587494 -170.429779 1754.949951
93955 -13.588698 -170.430237 1749.699951
93956 -13.589903 -170.430695 1744.550049
93957 -13.591106 -170.431152 1739.400024
93958 -13.592310 -170.431595 1734.150024
93959 -13.593513 -170.432037 1728.849976
93960 -13.594717 -170.432495 1723.500000
93961 -13.595921 -170.432938 1718.100098
93962 -13.597123 -170.433380 1712.650024
93963 -13.598326 -170.433838 1707.100098
93964 -13.599528 -170.434296 1701.550049
93965 -13.600731 -170.434738 1696.050049
93966 -13.601933 -170.435181 1690.550049
93967 -13.603134 -170.435638 1685.100098
93968 -13.604336 -170.436096 1679.650024
93969 -13.605537 -170.436523 1674.199951
93970 -13.606739 -170.436981 1668.800049
93971 -13.607941 -170.437439 1663.449951
93972 -13.609141 -170.437866 1658.100098
93973 -13.610342 -170.438324 1652.750000
93974 -13.611544 -170.438782 1647.399902
93975 -13.612744 -170.439209 1642.050049
93976 -13.613945 -170.439667 1636.699951
93977 -13.615145 -170.440125 1631.349976
93978 -13.616344 -170.440552 1626.099976
93979 -13.617543 -170.441010 1620.849976
93980 -13.618742 -170.441467 1615.599976
93981 -13.619941 -170.441895 1610.400024
93982 -13.621140 -170.442352 1605.150024
93983 -13.622337 -170.442810 1599.900024
93984 -13.623534 -170.443253 1594.600098
93985 -13.624731 -170.443695 1589.199951
93986 -13.625929 -170.444153 1583.800049
93987 -13.627125 -170.444595 1578.349976
93988 -13.628322 -170.445038 1572.849976
93989 -13.629519 -170.445496 1567.300049
93990 -13.630714 -170.445923 1561.699951
93991 -13.631908 -170.446381 1556.150024
93992 -13.633104 -170.446823 1550.650024
93993 -13.634298 -170.447266 1545.150024
93994 -13.635493 -170.447723 1539.650024
93995 -13.636686 -170.448166 1534.199951
93996 -13.637880 -170.448608 1528.750000
93997 -13.639073 -170.449066 1523.300049
93998 -13.640266 -170.449493 1517.849976
93999 -13.641458 -170.449951 1512.399902
94000 -13.642649 -170.450378 1507.000000
94001 -13.643840 -170.450836 1501.600098
94002 -13.645030 -170.451279 1496.199951
94003 -13.646220 -170.451721 1490.800049
94004 -13.647409 -170.452179 1485.399902
94005 -13.648600 -170.452606 1480.000000
94006 -13.649791 -170.453064 1474.699951
94007 -13.650982 -170.453506 1469.500000
94008 -13.652174 -170.453949 1464.300049
94009 -13.653366 -170.454407 1459.099976
94010 -13.654560 -170.454834 1453.900024
94011 -13.655754 -170.455292 1448.699951
94012 -13.656948 -170.455734 1443.449951
94013 -13.658142 -170.456177 1438.100098
94014 -13.659338 -170.456635 1432.699951
94015 -13.660534 -170.457062 1427.250000
94016 -13.661730 -170.457520 1421.800049
94017 -13.662928 -170.457977 1416.349976
94018 -13.664125 -170.458405 1410.899902
94019 -13.665321 -170.458862 1405.349976
94020 -13.666519 -170.459305 1399.750000
94021 -13.667717 -170.459747 1394.300049
94022 -13.668915 -170.460205 1388.899902
94023 -13.670112 -170.460648 1383.449951
94024 -13.671309 -170.461090 1378.000000
94025 -13.672504 -170.461548 1372.650024
94026 -13.673702 -170.461975 1367.300049
94027 -13.674898 -170.462433 1361.849976
94028 -13.676092 -170.462891 1356.349976
94029 -13.677286 -170.463318 1350.849976
94030 -13.678480 -170.463776 1345.349976
94031 -13.679674 -170.464203 1339.849976
94032 -13.680868 -170.464661 1334.349976
94033 -13.682060 -170.465103 1328.800049
94034 -13.683252 -170.465546 1323.150024
94035 -13.684444 -170.465988 1317.500000
94036 -13.685635 -170.466431 1311.949951
94037 -13.686825 -170.466888 1306.649902
94038 -13.688015 -170.467316 1301.949951
94039 -13.689205 -170.467773 1297.949951
94040 -13.690394 -170.468216 1294.599976
94041 -13.691584 -170.468658 1291.949951
94042 -13.692775 -170.469116 1289.900024
94043 -13.693966 -170.469543 1288.349976
94044 -13.695159 -170.470001 1287.149902
94045 -13.696351 -170.470444 1286.250000
94046 -13.697542 -170.470886 1285.600098
94047 -13.698734 -170.471344 1284.949951
94048 -13.699926 -170.471771 1284.500000
94049 -13.701118 -170.472229 1284.300049
94050 -13.702309 -170.472656 1284.099976
94051 -13.703499 -170.473114 1283.900024
94052 -13.704691 -170.473541 1283.750000
94053 -13.705881 -170.473999 1283.649902
94054 -13.707072 -170.474457 1283.550049
94055 -13.708263 -170.474884 1283.449951
94056 -13.709454 -170.475342 1283.350098
94057 -13.710646 -170.475784 1283.250000
94058 -13.711838 -170.476227 1283.149902
94059 -13.713031 -170.476685 1283.000000
94060 -13.714222 -170.477112 1282.800049
94061 -13.715415 -170.477570 1282.599976
94062 -13.716606 -170.477997 1282.599976
94063 -13.717798 -170.478455 1282.599976
94064 -13.718992 -170.478912 1282.500000
94065 -13.720184 -170.479340 1282.449951
94066 -13.721378 -170.479797 1282.400024
94067 -13.722570 -170.480225 1282.449951
94068 -13.723763 -170.480682 1282.599976
94069 -13.724957 -170.481110 1282.849976
94070 -13.726149 -170.481567 1283.150024
94071 -13.727342 -170.482025 1283.400024
94072 -13.728535 -170.482452 1283.650024
94073 -13.729729 -170.482910 1283.800049
94074 -13.730923 -170.483337 1283.750000
94075 -13.732117 -170.483795 1283.649902
94076 -13.733311 -170.484222 1283.550049
94077 -13.734505 -170.484680 1283.349976
94078 -13.735701 -170.485138 1283.099976
94079 -13.736897 -170.485565 1282.900024
94080 -13.738092 -170.486023 1282.750000
94081 -13.739288 -170.486450 1282.800049
94082 -13.740482 -170.486908 1283.000000
94083 -13.741678 -170.487335 1283.250000
94084 -13.742872 -170.487793 1283.600098
94085 -13.744068 -170.488220 1283.949951
94086 -13.745262 -170.488678 1284.250000
94087 -13.746456 -170.489120 1284.500000
94088 -13.747650 -170.489563 1284.599976
94089 -13.748844 -170.490021 1284.599976
94090 -13.750038 -170.490448 1284.550049
94091 -13.751232 -170.490906 1284.400024
94092 -13.752424 -170.491333 1284.150024
94093 -13.753618 -170.491791 1283.750000
94094 -13.754812 -170.492218 1283.449951
94095 -13.756004 -170.492676 1283.350098
94096 -13.757198 -170.493103 1283.199951
94097 -13.758390 -170.493561 1283.000000
94098 -13.759583 -170.493988 1282.900024
94099 -13.760777 -170.494446 1282.949951
94100 -13.761967 -170.494888 1283.150024
94101 -13.763157 -170.495331 1283.550049
94102 -13.764348 -170.495789 1284.000000
94103 -13.765539 -170.496216 1284.250000
94104 -13.766730 -170.496674 1284.199951
94105 -13.767920 -170.497116 1284.099976
94106 -13.769111 -170.497559 1283.949951
94107 -13.770302 -170.498016 1283.699951
94108 -13.771492 -170.498444 1283.550049
94109 -13.772683 -170.498901 1283.550049
94110 -13.773874 -170.499329 1283.750000
94111 -13.775064 -170.499786 1284.000000
94112 -13.776255 -170.500214 1284.199951
94113 -13.777445 -170.500671 1284.250000
94114 -13.778635 -170.501099 1284.149902
94115 -13.779825 -170.501556 1284.050049
94116 -13.781014 -170.502014 1283.900024
94117 -13.782203 -170.502441 1283.699951
94118 -13.783392 -170.502899 1283.550049
94119 -13.784581 -170.503342 1283.449951
94120 -13.785769 -170.503784 1283.350098
94121 -13.786959 -170.504242 1283.199951
94122 -13.788148 -170.504669 1283.099976
94123 -13.789336 -170.505127 1283.099976
94124 -13.790524 -170.505554 1283.099976
94125 -13.791713 -170.506012 1283.050049
94126 -13.792901 -170.506439 1283.000000
94127 -13.794088 -170.506897 1282.900024
94128 -13.795276 -170.507324 1282.750000
94129 -13.796463 -170.507782 1282.649902
94130 -13.797651 -170.508240 1282.599976
94131 -13.798839 -170.508667 1282.599976
94132 -13.800026 -170.509125 1282.699951
94133 -13.801213 -170.509552 1282.900024
94134 -13.802401 -170.510010 1283.199951
94135 -13.803589 -170.510452 1283.650024
94136 -13.804777 -170.510895 1284.150024
94137 -13.805965 -170.511353 1284.550049
94138 -13.807154 -170.511780 1284.699951
94139 -13.808344 -170.512238 1284.699951
94140 -13.809532 -170.512665 1284.599976
94141 -13.810721 -170.513107 1284.400024
94142 -13.811912 -170.513550 1284.100098
94143 -13.813102 -170.514008 1283.750000
94144 -13.814291 -170.514435 1283.500000
94145 -13.815481 -170.514893 1283.250000
94146 -13.816670 -170.515320 1283.000000
94147 -13.817860 -170.515778 1282.800049
94148 -13.819051 -170.516205 1282.599976
94149 -13.820242 -170.516663 1282.500000
94150 -13.821432 -170.517090 1282.550049
94151 -13.822622 -170.517548 1282.599976
94152 -13.823813 -170.517990 1282.699951
94153 -13.825004 -170.518433 1282.900024
94154 -13.826195 -170.518890 1283.150024
94155 -13.827385 -170.519318 1283.500000
94156 -13.828575 -170.519775 1283.849976
94157 -13.829765 -170.520203 1284.150024
94158 -13.830956 -170.520660 1284.400024
94159 -13.832147 -170.521088 1284.599976
94160 -13.833338 -170.521545 1284.750000
94161 -13.834529 -170.521973 1284.850098
94162 -13.835721 -170.522430 1284.949951
94163 -13.836912 -170.522858 1284.949951
94164 -13.838104 -170.523315 1284.800049
94165 -13.839296 -170.523743 1284.699951
94166 -13.840487 -170.524200 1284.649902
94167 -13.841678 -170.524628 1284.649902
94168 -13.842869 -170.525085 1284.750000
94169 -13.844058 -170.525513 1284.750000
94170 -13.845249 -170.525970 1284.599976
94171 -13.846440 -170.526398 1284.400024
94172 -13.847630 -170.526855 1284.150024
94173 -13.848819 -170.527283 1283.900024
94174 -13.850008 -170.527740 1283.650024
94175 -13.851197 -170.528168 1283.449951
94176 -13.852385 -170.528625 1283.400024
94177 -13.853573 -170.529053 1283.350098
94178 -13.854760 -170.529510 1283.350098
94179 -13.855947 -170.529938 1283.400024
94180 -13.857134 -170.530396 1283.449951
94181 -13.858322 -170.530823 1283.500000
94182 -13.859509 -170.531281 1283.599976
94183 -13.860695 -170.531708 1283.949951
94184 -13.861881 -170.532166 1284.399902
94185 -13.863069 -170.532593 1284.849976
94186 -13.864255 -170.533051 1285.300049
94187 -13.865442 -170.533478 1285.650024
94188 -13.866630 -170.533936 1285.900024
94189 -13.867817 -170.534363 1285.949951
94190 -13.869004 -170.534805 1285.750000
94191 -13.870192 -170.535248 1285.449951
94192 -13.871379 -170.535690 1285.100098
94193 -13.872566 -170.536133 1284.699951
94194 -13.873755 -170.536591 1284.349976
94195 -13.874943 -170.537018 1284.099976
94196 -13.876131 -170.537476 1283.949951
